StationCode,New_Lat,New_Long,AG_1k_01,AG_1k_06,AG_1k_11,AG_1k_16,AG_5k_01,AG_5k_06,AG_5k_11,AG_5k_16,AG_WS_01,AG_WS_06,AG_WS_11,AG_WS_16,AGUR_1k_01,AGUR_1k_06,AGUR_1k_11,AGUR_1k_16,AGUR_5k_01,AGUR_5k_06,AGUR_5k_11,AGUR_5k_16,AGUR_WS_01,AGUR_WS_06,AGUR_WS_11,AGUR_WS_16,CD21_1k_01,CD21_1k_06,CD21_1k_11,CD21_1k_16,CD21_5k_01,CD21_5k_06,CD21_5k_11,CD21_5k_16,CD21_WS_01,CD21_WS_06,CD21_WS_11,CD21_WS_16,CNL_PI_PCT,MINES,NRST_DAM,PVD_INT_1k,PVD_INT_5k,PVD_INT_WS,RDRRDEN_1k,RDRRDEN_5k,RDRRDEN_WS,UR_1k_01,UR_1k_06,UR_1k_11,UR_1k_16,UR_5k_01,UR_5k_06,UR_5k_11,UR_5k_16,UR_WS_01,UR_WS_06,UR_WS_11,UR_WS_16
201WLK130,38.205641,-122.772203,0,0,0,0,0.007240605,0,0,0,0.005672793,0,0,0,0.163666121,0.163666121,0.163666121,0.163666121,0.12309029,0.115849685,0.115849685,0.115849685,0.317676424,0.312003631,0.312003631,0.312003631,3.518821604,3.518821604,3.518821604,3.518821604,2.577655492,2.577655492,2.577655492,2.577655492,2.915815748,2.915815748,2.915815748,2.915815748,0,1,-9999,1,2,2,0.983554778,0.711994086,0.782686528,0.163666121,0.163666121,0.163666121,0.163666121,0.115849685,0.115849685,0.115849685,0.115849685,0.312003631,0.312003631,0.312003631,0.312003631
201WLK140,38.21192,-122.86006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010976948,0.010976948,0.010976948,0.010976948,0.071599251,0.071599251,0.071599251,0.071599251,0,0,0,0,0,0,0,0,1.092966883,1.092966883,1.092966883,1.092966883,0,0,9.45973395,1,4,31,1.37028338,1.008287023,0.846377642,0,0,0,0,0.010976948,0.010976948,0.010976948,0.010976948,0.071599251,0.071599251,0.071599251,0.071599251
201WLK150,38.184404,-122.838774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09544183,0.09544183,0.09544183,0.09544183,0.080165353,0.080165353,0.080165353,0.080165353,0,0,0,0,1.174921836,1.174921836,1.174921836,1.174921836,1.223728945,1.223728945,1.223728945,1.223728945,0,0,6.05515912,1,7,28,1.453403284,0.667719134,0.831744404,0,0,0,0,0.09544183,0.09544183,0.09544183,0.09544183,0.080165353,0.080165353,0.080165353,0.080165353
201WLK160,38.175383,-122.820877,0,0,0,0,0,0,0,0,0,0,0,0,0.482392668,0.482392668,0.482392668,0.482392668,0.108747366,0.108747366,0.108747366,0.108747366,0.084930842,0.084930842,0.084930842,0.084930842,0,0,0,0,1.549649969,1.549649969,1.549649969,1.549649969,1.302640577,1.302640577,1.302640577,1.302640577,0,1,4.2045493,0,7,26,1.15352442,0.63963873,0.850630695,0.482392668,0.482392668,0.482392668,0.482392668,0.108747366,0.108747366,0.108747366,0.108747366,0.084930842,0.084930842,0.084930842,0.084930842
201WLK165,38.17221,-122.81526,0,0,0,0,0,0,0,0,0,0,0,0,0.205902539,0.205902539,0.205902539,0.205902539,0.071808597,0.071808597,0.071808597,0.071808597,0.076617837,0.076617837,0.076617837,0.076617837,1.509951956,1.509951956,1.509951956,1.509951956,1.566733035,1.566733035,1.566733035,1.566733035,1.350532322,1.350532322,1.350532322,1.350532322,0,1,3.60119901,1,7,26,1.091231222,0.679724387,0.860112977,0.205902539,0.205902539,0.205902539,0.205902539,0.071808597,0.071808597,0.071808597,0.071808597,0.076617837,0.076617837,0.076617837,0.076617837
201WLK170,38.164523,-122.811387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,4.783092325,4.783092325,4.783092325,4.783092325,1.838116737,1.838116737,1.838116737,1.838116737,1.838116737,1.838116737,1.838116737,1.838116737,0,0,-9999,1,4,4,1.174876776,0.599936314,0.599936314,0,0,0,0,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545,0.075244545
201WLK178,38.163658,-122.783144,0,0,0,0,0,0,0,0,0,0,0,0,0.138760407,0.138760407,0.138760407,0.138760407,0.061241879,0.061241879,0.061241879,0.061241879,0.07606598,0.07606598,0.07606598,0.07606598,4.717853839,4.717853839,4.717853839,4.717853839,0.97454468,0.97454468,0.97454468,0.97454468,1.259314561,1.259314561,1.259314561,1.259314561,0,1,1.19871797,2,3,21,1.330551762,0.675901139,0.920742201,0.138760407,0.138760407,0.138760407,0.138760407,0.061241879,0.061241879,0.061241879,0.061241879,0.07606598,0.07606598,0.07606598,0.07606598
201WLK180,38.161999,-122.780384,0,0,0,0,0,0,0,0,0,0,0,0,0.142146411,0.142146411,0.142146411,0.142146411,0.127368253,0.127368253,0.127368253,0.127368253,0.140977444,0.140977444,0.140977444,0.140977444,3.837953092,3.837953092,3.837953092,3.837953092,2.364273205,2.364273205,2.364273205,2.364273205,2.302631579,2.302631579,2.302631579,2.302631579,0,1,-9999,1,2,3,1.141624335,0.782394948,0.890459669,0.142146411,0.142146411,0.142146411,0.142146411,0.127368253,0.127368253,0.127368253,0.127368253,0.140977444,0.140977444,0.140977444,0.140977444
201WLK190,38.16458,-122.77194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159302423,0.159302423,0.159302423,0.159302423,0.142943124,0.142943124,0.142943124,0.142943124,2.524038462,2.524038462,2.524038462,2.524038462,2.406305022,2.406305022,2.406305022,2.406305022,2.211856756,2.211856756,2.211856756,2.211856756,0,0,-9999,0,2,2,0.700509103,0.82880847,0.895448988,0,0,0,0,0.159302423,0.159302423,0.159302423,0.159302423,0.142943124,0.142943124,0.142943124,0.142943124
201WLK200,38.157596,-122.78409,0,0,0,0,0,0,0,0,0,0,0,0,0.328407225,0.328407225,0.328407225,0.328407225,0.026205451,0.026205451,0.026205451,0.026205451,0.05744444,0.05744444,0.05744444,0.05744444,2.84619595,2.84619595,2.84619595,2.84619595,0.232105421,0.232105421,0.232105421,0.232105421,0.92988188,0.92988188,0.92988188,0.92988188,0,0,0.54614875,0,0,17,0.874609138,0.623460775,0.919807108,0.328407225,0.328407225,0.328407225,0.328407225,0.026205451,0.026205451,0.026205451,0.026205451,0.05744444,0.05744444,0.05744444,0.05744444
201WLK230,38.143242,-122.724455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112480878,0.112480878,0.112480878,0.112480878,0.09948269,0.09948269,0.09948269,0.09948269,0,0,0,0,2.042652749,2.042652749,2.042652749,2.042652749,1.806605651,1.806605651,1.806605651,1.806605651,0,0,-9999,1,13,15,1.046972445,1.345251664,1.277218744,0,0,0,0,0.112480878,0.112480878,0.112480878,0.112480878,0.09948269,0.09948269,0.09948269,0.09948269
201WLK240,38.135978,-122.709804,0,0,0,0,0,0,0,0,0,0,0,0,0.290065265,0.290065265,0.290065265,0.290065265,0.034683083,0.034683083,0.034683083,0.034683083,0.0254842,0.0254842,0.0254842,0.0254842,4.060913706,4.060913706,4.060913706,4.060913706,1.161883291,1.161883291,1.161883291,1.161883291,1.138294258,1.138294258,1.138294258,1.138294258,0,0,-9999,2,6,6,2.15430447,1.46024062,1.429490404,0.290065265,0.290065265,0.290065265,0.290065265,0.034683083,0.034683083,0.034683083,0.034683083,0.0254842,0.0254842,0.0254842,0.0254842
202BUT010,37.250117,-122.395472,11.83800623,10.20249221,8.255451713,12.69470405,2.530263941,2.143282397,1.845604287,2.351657075,0.478935395,0.412226536,0.36091203,0.448146691,13.62928349,11.99376947,10.04672897,14.48598131,2.887477674,2.50049613,2.202818019,2.708870808,0.566170056,0.499461198,0.448146691,0.535381352,5.218068536,5.218068536,5.218068536,5.218068536,1.786068664,1.786068664,1.786068664,1.786068664,1.18878607,1.18878607,1.18878607,1.18878607,0,1,-9999,1,5,21,2.970139448,1.575733193,1.768401611,1.791277259,1.791277259,1.791277259,1.791277259,0.357213733,0.357213733,0.357213733,0.357213733,0.087234661,0.087234661,0.087234661,0.087234661
202BUT020,37.23395,-122.36719,0.891530461,0.891530461,0.891530461,0.891530461,0.220906185,0.220906185,0.220906185,0.202105659,0.089158683,0.089158683,0.089158683,0.08157071,1.114413076,1.114413076,1.114413076,1.114413076,0.305508554,0.305508554,0.305508554,0.286708028,0.130892535,0.130892535,0.130892535,0.123304562,3.343239227,3.343239227,3.343239227,3.343239227,2.448768566,2.448768566,2.448768566,2.448768566,1.130607986,1.130607986,1.130607986,1.130607986,0,0,-9999,3,12,20,2.575173451,1.633087885,1.789606938,0.222882615,0.222882615,0.222882615,0.222882615,0.084602369,0.084602369,0.084602369,0.084602369,0.041733852,0.041733852,0.041733852,0.041733852
202BUT030,37.22474,-122.33254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026227303,3.026227303,3.026227303,3.026227303,0.703952467,0.703952467,0.703952467,0.703952467,0.567288423,0.567288423,0.567288423,0.567288423,0,0,-9999,1,8,12,1.100443732,1.428154946,1.895499538,0,0,0,0,0,0,0,0,0,0,0,0
202BUT040,37.24195,-122.31719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278748235,0.278748235,0.278748235,0.278748235,0,0,-9999,0,6,8,0.159203113,1.102013992,1.976433571,0,0,0,0,0,0,0,0,0,0,0,0
202BUT050,37.20607,-122.33483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,5.046583851,5.046583851,5.046583851,5.046583851,0.887129794,0.887129794,0.887129794,0.887129794,0.887129794,0.887129794,0.887129794,0.887129794,0,0,-9999,1,1,1,1.861454401,1.341581503,1.341581503,0,0,0,0,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603,0.054592603
202BUT480,37.213634,-122.314113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0.484401457,1.136864585,1.136864585,0,0,0,0,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081,0.107933081
202BUT600,37.21523067,-122.3085367,0,0,0,0,0,0,0,0,0,0,0,0,0.070621469,0.070621469,0.070621469,0.070621469,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0.247624545,1.238840186,1.238840186,0.070621469,0.070621469,0.070621469,0.070621469,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573
202BUT850,37.22664,-122.2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65051117,2.65051117,2.65051117,2.65051117,2.65051117,2.65051117,2.65051117,2.65051117,0,0,-9999,0,0,0,3.906011393,5.395375046,5.395375046,0,0,0,0,0,0,0,0,0,0,0,0
202DRY010,37.35917,-122.39124,0,0,0,0,0.029837386,0.029837386,0,0.029837386,0.029837386,0.029837386,0,0.029837386,0,0,0,0,0.029837386,0.029837386,0,0.029837386,0.029837386,0.029837386,0,0.029837386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0.178269166,1.34158698,1.34158698,0,0,0,0,0,0,0,0,0,0,0,0
202LAH950,37.38878,-122.284299,0.167364017,0.167364017,0.167364017,0.167364017,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.167364017,0.167364017,0.167364017,0.167364017,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,0.154918668,7.531380753,7.531380753,7.531380753,7.531380753,8.752904725,8.752904725,8.752904725,8.752904725,8.752904725,8.752904725,8.752904725,8.752904725,0,0,-9999,0,0,0,2.717196703,3.338028274,3.338028274,0,0,0,0,0,0,0,0,0,0,0,0
202LGC300,37.33100066,-122.2743869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,1.052218041,1.809533935,1.809533935,0,0,0,0,0,0,0,0,0,0,0,0
202MIC150,37.452328,-122.392423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0,0,0,0,0.737731209,0.737731209,0.737731209,0.737731209,0.737731209,0.737731209,0.737731209,0.737731209,0,0,-9999,1,1,1,0.818509778,1.784067446,1.784067446,0,0,0,0,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757,0.010691757
202PES050,37.258,-122.39492,14.10330818,17.17933836,17.17933836,17.17933836,1.931039164,2.148238648,2.226294713,2.216113487,0.335535099,0.373011969,0.387065795,0.384723491,15.55426582,18.630296,18.630296,18.630296,2.837168262,3.054367746,3.13242381,3.122242585,0.518820416,0.556882861,0.570936688,0.568594383,1.160766106,1.160766106,1.160766106,1.160766106,1.69687097,1.69687097,1.69687097,1.69687097,1.983931792,1.983931792,1.983931792,1.988616401,0,0,20.2493814,2,22,76,2.267254085,2.439985644,3.009538749,1.450957632,1.450957632,1.450957632,1.450957632,0.906129098,0.906129098,0.906129098,0.906129098,0.183285316,0.183870892,0.183870892,0.183870892
202PES060,37.25449,-122.38314,7.976490344,7.976490344,7.976490344,7.976490344,1.340171271,1.378876578,1.461125357,1.446610867,0.176423623,0.181574677,0.192520669,0.190589023,16.62468514,16.62468514,16.62468514,16.62468514,2.380376409,2.419081717,2.501330495,2.486816005,0.337394081,0.343189018,0.354135009,0.352203364,3.526448363,3.526448363,3.526448363,3.526448363,1.707871692,1.707871692,1.707871692,1.707871692,2.073299508,2.073299508,2.073299508,2.077806681,0,0,19.3718321,2,13,62,4.080822591,2.574485745,3.098338825,8.648194794,8.648194794,8.648194794,8.648194794,1.040205138,1.040205138,1.040205138,1.040205138,0.160970459,0.161614341,0.161614341,0.161614341
202PES070,37.253061,-122.370966,7.089552239,7.276119403,8.208955224,8.208955224,0.666449935,0.698959688,0.768042913,0.755851756,0.110683569,0.115892207,0.126960564,0.125007325,12.31343284,12.5,13.43283582,13.43283582,1.162223667,1.19473342,1.263816645,1.251625488,0.204439062,0.210298781,0.221367137,0.219413898,3.544776119,3.544776119,3.544776119,3.544776119,1.694570871,1.694570871,1.694570871,1.694570871,2.01639419,2.01639419,2.01639419,2.021602828,0,0,18.4081088,2,16,60,3.094018073,2.565310981,3.09627779,5.223880597,5.223880597,5.223880597,5.223880597,0.495773732,0.495773732,0.495773732,0.495773732,0.093755493,0.094406573,0.094406573,0.094406573
202PES080,37.252247,-122.369585,9.192825112,9.192825112,9.192825112,9.192825112,0.553455724,0.553455724,0.553455724,0.553455724,0.54427187,0.54427187,0.54427187,0.54427187,11.88340807,11.88340807,11.88340807,11.88340807,0.769438445,0.769438445,0.769438445,0.769438445,0.756670649,0.756670649,0.756670649,0.756670649,1.569506726,1.569506726,1.569506726,1.569506726,0.094492441,0.094492441,0.094492441,0.094492441,0.092924466,0.092924466,0.092924466,0.092924466,0,0,-9999,1,3,3,2.59828122,1.963410752,2.009347913,2.69058296,2.69058296,2.69058296,2.69058296,0.215982721,0.215982721,0.215982721,0.215982721,0.212398779,0.212398779,0.212398779,0.212398779
202PES090,37.253572,-122.345922,0.114580349,0.143225437,0.200515612,0.114580349,0.483974066,0.508324963,0.560070618,0.550939031,0.103541241,0.108750863,0.11982131,0.117867702,0.114580349,0.143225437,0.200515612,0.114580349,0.855325237,0.879676133,0.931421788,0.922290202,0.196663237,0.202524062,0.213594509,0.211640901,2.663993125,2.663993125,2.663993125,2.663993125,2.00286123,2.00286123,2.00286123,2.00286123,2.015472578,2.015472578,2.015472578,2.0206822,0,0,16.3252782,2,21,60,2.708514418,2.548535642,3.09637211,0,0,0,0,0.37135117,0.37135117,0.37135117,0.37135117,0.093121996,0.093773199,0.093773199,0.093773199
202PES095,37.256956,-122.338005,0.17905103,0.17905103,0.268576544,0.17905103,0.011433145,0.011433145,0.017149717,0.011433145,0.001481943,0.001481943,0.002222914,0.001481943,0.626678603,0.626678603,0.716204118,0.626678603,0.160064026,0.160064026,0.165780598,0.160064026,0.035566621,0.036307592,0.037048563,0.036307592,8.594449418,8.594449418,8.594449418,8.594449418,3.149831361,3.149831361,3.149831361,3.149831361,2.15548541,2.15548541,2.15548541,2.16141318,0,0,15.5393047,3,17,53,3.024163767,2.88920017,3.174883497,0.447627574,0.447627574,0.447627574,0.447627574,0.148630881,0.148630881,0.148630881,0.148630881,0.034084678,0.034825649,0.034825649,0.034825649
202PES100,37.260893,-122.328882,0,0,0,0,0,0,0,0,0,0,0,0,1.182327318,1.182327318,1.182327318,1.182327318,0.120748642,0.120748642,0.120748642,0.120748642,0.031041088,0.031798188,0.031798188,0.031798188,6.720597386,6.720597386,6.720597386,6.720597386,3.235057356,3.235057356,3.235057356,3.235057356,2.134264061,2.134264061,2.134264061,2.140320859,0,0,14.6330006,4,18,50,3.38133425,3.104309106,3.197961836,1.182327318,1.182327318,1.182327318,1.182327318,0.120748642,0.120748642,0.120748642,0.120748642,0.031041088,0.031798188,0.031798188,0.031798188
202PES120,37.266924,-122.308711,0,0,0,0,0,0,0,0,0,0,0,0,0.062932662,0.062932662,0.062932662,0.062932662,0.022760033,0.022760033,0.022760033,0.022760033,0.017434581,0.018227062,0.018227062,0.018227062,8.181246067,8.181246067,8.181246067,8.181246067,2.226689932,2.226689932,2.226689932,2.226689932,2.065997813,2.065997813,2.065997813,2.07233766,0,0,12.7364912,3,16,43,5.755004742,2.972808665,3.225231611,0.062932662,0.062932662,0.062932662,0.062932662,0.022760033,0.022760033,0.022760033,0.022760033,0.017434581,0.018227062,0.018227062,0.018227062
202PES140,37.27575,-122.28619,0,0,0,0,0,0,0,0,0,0,0,0,0.154083205,0.154083205,0.154083205,0.154083205,0.013087863,0.013087863,0.013087863,0.013087863,0.016863855,0.017751427,0.017751427,0.017751427,1.386748844,1.386748844,1.386748844,1.386748844,0.715469854,0.715469854,0.715469854,0.715469854,1.832834814,1.832834814,1.832834814,1.839935385,0,0,10.5388477,1,8,33,4.86757378,2.08231696,3.173218015,0.154083205,0.154083205,0.154083205,0.154083205,0.013087863,0.013087863,0.013087863,0.013087863,0.016863855,0.017751427,0.017751427,0.017751427
202PES141,37.276102,-122.28626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,8.224299065,8.224299065,8.224299065,8.224299065,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,0,0,-9999,2,3,3,6.119375423,3.869429789,3.869429789,0,0,0,0,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709
202PES142,37.275876,-122.281307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,7.77666999,7.77666999,7.77666999,7.77666999,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,4.982385506,0,0,-9999,2,3,3,5.8787711,3.86050831,3.86050831,0,0,0,0,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709,0.016775709
202PES150,37.276403,-122.266813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0,0,0,0,0.937950938,0.937950938,0.937950938,0.937950938,0.937950938,0.937950938,0.937950938,0.937950938,0,0,-9999,0,3,3,0.292103996,3.839306589,3.839306589,0,0,0,0,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036,0.036075036
202PES151,37.275424,-122.266389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0.64158965,1.194212509,1.194212509,0,0,0,0,0,0,0,0,0,0,0,0
202PES160,37.269526,-122.263659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015540166,0.016511427,0.016511427,0.016511427,0,0,0,0,1.511532433,1.511532433,1.511532433,1.511532433,1.929894424,1.929894424,1.929894424,1.936693247,0,0,9.00134864,1,7,28,2.941897358,2.005094253,3.243711985,0,0,0,0,0,0,0,0,0.015540166,0.016511427,0.016511427,0.016511427
202PES162,37.26915848,-122.2640741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015550286,0.016522179,0.016522179,0.016522179,0,0,0,0,1.520123722,1.520123722,1.520123722,1.520123722,1.963223574,1.963223574,1.963223574,1.970998717,0,0,9.05284495,1,7,28,2.821606002,1.991057567,3.240742169,0,0,0,0,0,0,0,0,0.015550286,0.016522179,0.016522179,0.016522179
202PES168,37.26166,-122.24082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188707281,1.188707281,1.188707281,1.188707281,1.65151234,1.65151234,1.65151234,1.65151234,1.65151234,1.65151234,1.65151234,1.65151234,0,0,-9999,1,1,1,0.745256811,1.739769364,1.739769364,0,0,0,0,0,0,0,0,0,0,0,0
202PES170,37.263887,-122.239318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99378882,0.99378882,0.99378882,0.99378882,1.515151515,1.515151515,1.515151515,1.515151515,1.515151515,1.515151515,1.515151515,1.515151515,0,0,-9999,0,0,0,0.747266387,1.76344447,1.76344447,0,0,0,0,0,0,0,0,0,0,0,0
202PES180,37.25153527,-122.2179603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024714896,0.028245595,0.028245595,0.028245595,0,0,0,0,3.384050367,3.384050367,3.384050367,3.384050367,4.275677012,4.275677012,4.275677012,4.275677012,0,0,7.36383567,1,4,9,7.386608124,2.980951671,3.175374492,0,0,0,0,0,0,0,0,0.024714896,0.028245595,0.028245595,0.028245595
202PES190,37.25106,-122.21783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016303166,0.016303166,0.016303166,0.016303166,0,0,0,0,0.602667646,0.602667646,0.602667646,0.602667646,1.143033114,1.143033114,1.143033114,1.157524817,0,0,-9999,2,12,15,2.884945092,3.64191215,3.786348054,0,0,0,0,0,0,0,0,0.016303166,0.016303166,0.016303166,0.016303166
202PES200,37.2419,-122.20041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905245777,1.905245777,1.905245777,1.905245777,1.850787447,1.850787447,1.850787447,1.850787447,0,0,-9999,0,0,0,0.915821631,2.367299986,2.425456699,0,0,0,0,0,0,0,0,0,0,0,0
202PES210,37.22935,-122.19052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006735821,0.006735821,0.006735821,0.006735821,0,0,0,0,0.690087829,0.690087829,0.690087829,0.690087829,0.92280749,0.92280749,0.92280749,0.92280749,0,0,-9999,0,1,1,4.672456246,4.628262817,3.790503212,0,0,0,0,0,0,0,0,0.006735821,0.006735821,0.006735821,0.006735821
202PES230,37.214771,-122.175368,0,0,0,0,0,0,0,0,0,0,0,0,0.111731844,0.111731844,0.111731844,0.111731844,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0,0,0,0,0.85259568,0.85259568,0.85259568,0.85259568,0.85259568,0.85259568,0.85259568,0.85259568,0,0,-9999,1,1,1,6.004064288,4.348354983,4.348354983,0.111731844,0.111731844,0.111731844,0.111731844,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571,0.018946571
202PES240,37.2141,-122.16521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.093567251,4.093567251,4.093567251,4.093567251,2.070063694,2.070063694,2.070063694,2.070063694,2.070063694,2.070063694,2.070063694,2.070063694,0,0,-9999,1,1,1,6.16318057,5.666880499,5.666880499,0,0,0,0,0,0,0,0,0,0,0,0
202PIL200,37.47705,-122.41023,0,0,0,0,0.010674637,0.010674637,0.010674637,0.010674637,0.005080526,0.005080526,0.005080526,0.005080526,12.35955056,12.43445693,12.43445693,12.43445693,2.529888984,2.583262169,2.588599488,2.604611443,1.219326322,1.244728954,1.247269217,1.254890007,5.31835206,5.243445693,5.243445693,5.243445693,3.624039283,3.581340734,3.576003416,3.59735269,1.724838693,1.704516588,1.701976325,1.712137377,4.353541243,3,8.02961953,3,15,21,3.043607163,2.247157316,1.710824286,12.35955056,12.43445693,12.43445693,12.43445693,2.519214347,2.572587532,2.577924851,2.593936806,1.214245796,1.239648428,1.242188691,1.24980948
202PIL550,37.533502,-122.405093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022482014,0.022482014,0.022482014,0.022482014,0.017604601,0.017604601,0.017604601,0.017604601,0,0,0,0,0,0,0,0,0,0,0,0,1.91884474,0,2.25751041,0,4,4,1.027111255,1.232575724,1.235196456,0,0,0,0,0.022482014,0.022482014,0.022482014,0.022482014,0.017604601,0.017604601,0.017604601,0.017604601
202PS0134,37.465323,-122.427896,0,0,0,0,0.887873442,0.911010209,0.928362785,0.928362785,0.399604301,0.410017442,0.417827298,0.417827298,27.75712515,28.31474597,28.56257745,28.81040892,4.161726003,4.239812592,4.271625647,4.372849004,2.022752714,2.057897066,2.072215136,2.119074272,19.26889715,18.71127633,18.46344486,18.58736059,3.042484889,2.993319258,2.978858779,3.195765972,1.887381876,1.86525395,1.858745737,1.964178794,2.117985384,2,3.58786236,4,37,49,5.52090402,2.16426064,1.919294168,27.75712515,28.31474597,28.56257745,28.81040892,3.273852561,3.328802383,3.343262863,3.444486219,1.623148413,1.647879624,1.654387837,1.701246974
202PS0246,37.462547,-122.374612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0,0,0,0,1.10460251,1.10460251,1.10460251,1.10460251,1.10460251,1.10460251,1.10460251,1.10460251,0,0,-9999,0,0,0,2.311105867,2.273139519,2.273139519,0,0,0,0,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402,0.016736402
202R00024,37.32468,-122.24666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202R00038,37.2159,-122.30728,0,0,0,0,0,0,0,0,0,0,0,0,0.060827251,0.060827251,0.060827251,0.060827251,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0.253563624,1.238840447,1.238840447,0.060827251,0.060827251,0.060827251,0.060827251,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573,0.130633573
